,Score
Henke,15.98053927853115
Akula,15.967821617575622
Dunkey2,15.96312266896783
Jixus,15.9584608492989
neeks,15.945396161801051
Sunnyknight,15.91852715625107
MM720,15.894594828278686
Blaze,15.865519365912846
A Large Book,15.835068816633942
dKiZ,15.823787549908282
ardent,15.815271730265536
Vliegende snor,15.79106662016237
GRE!,15.779714002276574
EbeBound,15.771744500058006
Teo,15.755589584485419
Sigh,15.676897560486104
Soupian,15.666645378749656
wave two,15.665461708963958
RashAttack,15.655402016597835
spree,15.603692498694706
Lemate,15.602638301875245
Mealmix,15.587192331211098
Heyodogo,15.573146168142518
Pafft,15.570259456402718
Liqua,15.551827803418163
DDHS,15.526080707107214
DJG,15.51682977617271
BirdyBirds,15.515811805710396
Dalln,15.507766635322149
SpaceGhost_71,15.486700563106588
Imyt,15.47709923658613
Bryan,15.461646023018009
Kenlee,15.457056440490534
meleesadposts,15.450651282194174
Stratos,15.429940653682484
DJSwerve,15.402800252585145
Horiyoshi III,15.387730345734214
Fry,15.373565510401681
DaTully,15.369005217526233
Jonar,15.354960329534675
shi,15.349461732617389
Chillindude,15.323746858136708
ExcessValor,15.321529795871136
FrozenLight,15.317554503664265
Papaya,15.296242167273828
aqua Superset2,15.269876214921972
forestdweller,15.263757852295546
JustMatt,15.26238078586671
Vitro,15.246371324682714
Fisch,15.217722186954575
khale,15.21578308432741
Prisinisim,15.203861744035752
typo,15.198758571919818
Ferox,15.189919656233897
KoiLeon,15.172208548526777
Twig,15.167270525183014
Snow,15.127420224390258
YoungRoddy,15.116849399425675
Tellman,15.097754193523556
gdawg,15.095487103260187
Harry,15.07410384089488
Loscar,15.056326468747807
CareAway,15.05345969887917
Absence,15.036574822562674
G0r3gon,15.012361280620013
EDWARD RESET,14.994279453512808
DotCD,14.97208294813253
Amante,14.971368527794564
spencie,14.905051028149353
Rongunshu,14.869402073515921
Ditochi,14.854445266270583
Commanderkool,14.83928768631208
Knox,14.83363023858329
Timochun,14.820869842708072
Obadiah Steeze,14.819816907302295
KingBallz,14.81907031353568
mcdonski,14.815961973783757
Ford$,14.725893276745662
Dracula,14.707426179528088
LickiLicky,14.696702126752117
shred,14.682752462227528
Joe Banning,14.63908188545575
Stavo,14.635661304396185
Aero,14.612017549570949
Mr.Watch&Learn,14.603887574614053
akaIQ30,14.590119029904244
Default Dave,14.589300474504377
KiaGang,14.588506445983079
Wiki,14.587617748450825
Fleedle Deedle,14.580992281447964
Yashichi,14.571323582130255
blrasmu,14.564242618934163
porc,14.558615615791638
Quack,14.521087152086201
Petunia,14.509247646078242
Mooninite,14.482635362628127
Quetz,14.480090558195919
ilovebagelz,14.456457672690842
sunkencity,14.455156171719905
FezWa,14.454697291038052
Melone,14.447468056417474
ratjoch,14.410453003168762
bingbopper,14.401295745402951
oguzhan,14.387892297835712
akua,14.375193647705117
Zapfy,14.375116515710253
Mr baninawi,14.375097976635455
JayTea,14.369666276803395
Toa,14.346092199113427
BigHarryGokuNutz,14.345786816152742
PC Jona,14.345773049209456
moonlimes,14.31816166543725
Mozziah,14.299794969877373
ATG,14.26582767934844
Miko,14.245202188820693
Phazon,14.238978659044205
I'm Michael BTW,14.199803569915806
Trev,14.164188963783294
AlexB,14.152628826372753
BoxeR,14.1505491449256
Balloon Day,14.143390550349368
Peter Grill,14.142740698018397
Delta Dawn,14.14017894419568
Funktrocious,14.138630936496755
Jaden,14.10765616819531
Alarm,14.07940791171376
Princess DI,14.048568221054268
ChucklesTheCheat,14.047347470256957
Loaf,14.042670312964932
Junkyarddude,14.02135177081384
Trad,14.010873803291284
Thanatos,13.97890036015676
Rawk,13.97497242645812
GDP,13.950912182102613
Murta,13.928999775634312
Kalua,13.922357918243211
Blackoser,13.915344559012684
aldo,13.902089012466181
Ragnite,13.869400470492725
Higgins,13.856110828691843
CarltonDanks,13.847487104270924
TheEpitomeOfLoss,13.84067951541409
Falco,13.828780713909689
NekoKaze,13.823115398329692
layabout,13.806502341006649
Selah,13.791960839074232
Avery,13.790160852393942
Jaded,13.7849563630479
stevedode,13.745725685849534
Alextheant,13.733835846408713
ganpaku,13.731147397073729
STINKMAN GEMINI,13.71561331267187
AMG,13.71211354503931
CarpalTunnelGod,13.699923986345295
MFS,13.667602951108858
Puppy,13.666365581481921
kirin,13.648827231536458
Argentino01,13.641171293295823
Haky,13.640022449622682
T,13.626657587209463
mattmog,13.623922139266744
Scoob,13.601808944630076
Fruitbat,13.596044289096845
Kay3,13.575224068095514
Occi,13.554392484872583
FM,13.551018888546546
Néro,13.536082037073392
Wise,13.521975304973529
cashRAXX,13.519191321320818
Een,13.517621790544656
Percussive,13.510656930926334
Varsity_Scooter,13.482669388310798
Cast,13.461842071880858
Dicks McGee,13.449930253812028
Expansion Pak,13.433647197805657
AfterPlayer,13.403949374744224
Spacerip,13.389751435756597
Shadow,13.376328223105219
L1Fe,13.371858323397545
Skinny,13.33115027347797
Calle W,13.330069017929757
Fraudulent,13.328815247439394
IceFreezer304,13.29573320917892
Happy,13.288884650061664
Brunch,13.273216512877871
airon1423,13.231952756028633
Fumanchu,13.212179231112344
Sali,13.20856850610562
Dax,13.203111182883736
Wuobekim,13.17194195050652
LyricalFluffer,13.16160429716768
WWWWWWWWWWWWWWWWWWWWWWWW,13.15873951627708
Lumbre,13.147371173016484
spareparts,13.132595043155852
Kino,13.125827442515249
maXy,13.124161769319059
bloodkaqn,13.092938060943455
Gist,13.091563598695373
falcomain,13.088131708092824
Armor,13.065175779524463
dino,13.035803820451173
Silly Kyle,13.032289731594608
seflin,13.017056712112502
baby,12.986187728321708
Spenito,12.920287608473654
Josh,12.902450500448612
n0tch,12.898568563955406
Laser,12.871467026537866
Ultra,12.832111101953714
Vinno,12.799881295949621
GibS,12.783284591547645
mattyhatch,12.757061631662586
nintnt,12.74405131879173
Morne,12.73793049771831
coyboy,12.702872051653031
The Doctor,12.653741638871644
linuxturbo,12.64304719006558
Crossfire,12.640355261425654
The Yak,12.630889133022585
Nevadasaurus,12.613787149563317
cilantro,12.602299211579101
Mackadotious,12.593313394180253
Nikstrat,12.591240245720606
HDC,12.581321280106192
Relli,12.5697559435944
JT3,12.553773403890332
Cook,12.549642858245644
Mushu,12.546628689586445
WORM,12.532437921964044
Seru,12.527425590933762
ROAD RAGE!!!!!!!,12.52396017857815
Critius,12.501119567868315
Bizzarro Flame,12.49527121949549
Elegant,12.49201763587233
NAM,12.478319052861146
Flamin Roy,12.42079590066946
Emoney,12.409940217917267
RYRY,12.409884188065757
Eagle,12.392477207793412
ButterSoftly,12.371629835748381
LaRosa,12.371521461834929
Lu,12.349808308449404
Wrong Doug,12.310944736006936
Hippo,12.28053345401762
kevOCB,12.255806672606052
Chevy,12.217903517495902
Dusky,12.203740609277173
SoY LoRoCo,12.20170374504579
Basse,12.19084839164398
TheHearts,12.190386434957393
CoreySG9,12.18792894631441
RewinD,12.164964860902149
Swamisama,12.161901539150838
w8sec,12.139081893934074
FiNCHiBOY,12.135718995829958
Triplet,12.132607707448367
Jamel,12.055748412482572
Pizza Steve,12.046661480196228
Priest,12.042390774940662
The Leaf,12.042089787770891
leaf/Timar,12.017719818821265
OB,12.01526225163157
envy,11.983167619827475
Doc baby,11.940176300347927
zapwad,11.93399084978146
Anikai,11.93041545716753
Angel666,11.909463045232567
Condor,11.893221321935478
loihi,11.891825650013129
flan,11.889413478766489
EdiSonRoGa,11.882612280611214
Xaerin,11.849804131438969
KDS,11.846170607208588
Kneeil,11.845576488167302
GrEy,11.84297423248468
Pharaoh,11.841312068412728
sahib,11.835943533866558
Olajsson,11.8358254616725
Neon,11.832619495571775
Anto,11.797008249239243
Blazikus,11.775858031167761
MattyPatty,11.749459384648214
drakethatsme,11.742398888149967
Reef,11.707175192472889
gongong,11.70374670455727
Papyrus,11.70028216193301
doubledown8,11.694447027062186
Snooze,11.693321040621111
Gameboyjr,11.692166871623932
Cupr,11.677077142161526
swade,11.671312902336961
CC,11.66728629828179
Brobama,11.661916121111467
Jwonderboy,11.650872396450335
AK47,11.635943602034367
Kwan,11.628993824978267
Aaron,11.627662468427955
Sarc,11.600171617940292
baker,11.526647610420063
~Lev~,11.52411228931376
Zedy,11.518523425756827
Sir Racha,11.503379666777457
satchel,11.49522400209204
Lauerman,11.489201052323137
GT,11.48857709826107
yogui,11.482856730121698
bigoldchub,11.475588395068344
Demo,11.46017041054949
Jawanga,11.450895550426505
Baumi,11.447866297784794
NAT20,11.446089926598637
BaseJustice,11.445231192101073
Ga$h,11.439220099809148
SickNastee,11.43595105787538
Derdian,11.394274892159485
JoGo,11.393392995551299
Sheff,11.379772644763161
Volvo,11.369506627985583
Pelipper,11.360648304043186
Kronos,11.359794947555523
Kr3g,11.346648570430938
WolfX,11.345774650711197
Zander Jay,11.325876433437148
kJinn,11.325876433437132
Catch Bendit,11.318813365208204
Knux,11.285331721671072
coffesauros,11.267067089923986
diogenes,11.264532322777777
Vegetables,11.262877197719199
Books,11.24685429153462
S.A.M.,11.232552795312255
Dr. GG,11.204410101860462
abbson,11.202580203537565
Fasca,11.188014845873056
Prince,11.183088018887998
Kokiri Boy,11.180172417070352
Omega,11.138036011089829
Simna ibn Sind,11.135552766737698
Spinax,11.105577779221324
Callibar,11.079622058298579
Nipongs,11.063420052530383
Wunko,11.059427677415982
Germ,11.052575000668613
Bieber,11.048769385487763
King Funk,11.028861146363452
jeddo,11.014910274923158
uPal,10.997783789219923
Pich,10.992789115590325
Byt3,10.97360837996755
DirtyChu,10.941411870889915
blob,10.918749747216031
Mylo Matic,10.907368979686762
panini,10.89743061688277
Sawyer,10.875437773007778
JeffWa,10.83500906327449
Saul,10.834290323160145
KüRT,10.81529990644214
Dodger,10.796953212407097
RealDingoes,10.794450675466315
alavaro,10.763492004938094
Caenard,10.753729989259732
The Prime,10.736546403547374
MojoMonkey,10.730986969139451
IDGM,10.713199357347426
Safetyman,10.711264144980904
g-regulate,10.68594847920778
Bobi,10.678053447619831
CinCeLL,10.673728553092868
Mayswag,10.647502345355004
le trollface. Problem??,10.635181533316059
n0ct,10.633638569984186
Greg Frickletip,10.617874694890341
GG93,10.611572752979836
Awk,10.601846226836239
Egsid,10.59652420070066
Josie,10.569173550432462
SoFd3n,10.565760180495499
Hugs Jr,10.544423931289865
Burbo,10.53959584039501
Sunday School,10.531096830885259
Socks,10.523509708362827
CDay,10.520553633970415
Scur,10.520430198951948
Dynamo,10.49681060652014
leafblade02,10.493117550429286
Case,10.462682790253885
Burrhe,10.438744246840676
D_Lidz,10.399712050233868
wolf,10.390165654493847
DarkEmberthe3rd,10.3890661081307
RJW,10.388940489714956
Azusa,10.377082543760222
Taco,10.35764944289338
Walmart Shoes,10.345342042017764
Mr.K,10.34248904810743
Tato,10.339691147323494
jauntjaundices,10.327818554697156
Vanna,10.31761939025537
WaterShouldBeFree,10.30626042737317
Fearless,10.285309047157373
Chili,10.280475808063507
Spicy Lady,10.273296720848494
Synapse,10.217475076167178
lilac,10.217349270285565
ninja,10.210897426185728
Nellen,10.209522081594027
Nav,10.193780860541704
DAN2Y,10.1921610718982
Zaire,10.145771362517419
Prism,10.14228815808122
DanK,10.131605537318443
DarkBMo,10.129217143203123
Spokey,10.101313130379477
BINK,10.096863024278528
Will Smith,10.070803905191452
Karma,10.047164470246571
Mr. Moo,10.046095356404384
Not Thor,10.043986138284748
Poro,10.015505087703833
Khang,9.97702101249675
catwithagat,9.939734027098114
Drizzy,9.936599860798514
Sour Patch,9.933450396381227
Syke,9.91000450361944
Sabreur,9.903613421586465
ItsFoxy,9.885303202969533
ATM,9.862018182277566
Hungrycox,9.857799942922407
paintman,9.85482736238298
Moby,9.84946587231708
Pig,9.822325904072745
icemane420,9.818573167577153
Bronx_The_Orangutan,9.810493559824256
Caligula,9.75418453092079
ElevenDe,9.716817951125325
Darrin,9.69123872952746
Tirq,9.67167766763094
werewolfwill,9.66361375291274
Trip Sucks,9.661701518823925
ThommyN,9.644158520725846
Codi,9.618419371576403
TimpZ,9.615589060575347
Awsomeisimo,9.61443216479672
Nemo,9.605836551366327
Boy Pucci,9.605221448992367
AlexHasselD.Katzenmann,9.598456691601823
Lukademus,9.596200556324042
Frozone,9.584124166841264
PB&J?,9.583828719166462
walf,9.568844939428393
Kraft,9.563534319559611
coobs,9.5600965209329
Barzoom,9.549377751385412
TSB,9.547372546024803
baskerville,9.54067856071742
SchonWayne,9.512785774140818
Enemony,9.491194450140096
Head Chef,9.482510669705427
blockie,9.474301723640464
Shleeum,9.471563216832271
MR BONES,9.462275613146694
Sandy,9.449258139254866
fizwidget,9.443928145699498
The Cock Ness Monster,9.443532605679392
Moses,9.426779398816796
Coro,9.420629136980688
Sneakywill,9.408932256495493
Zhulander,9.39100882749132
dimsum,9.373772891562098
Nard Dawg,9.367692201171948
blond,9.367314845788304
Boringman,9.366402811010015
Karan,9.364510572756837
Jabs,9.36195981646636
S2E,9.348515334801325
Dillen,9.347287004088908
Gwapo,9.288760899991935
Moonear,9.258163486546023
Scal,9.25157224292595
Jeff Chen,9.243953224655044
Lord English,9.243605410420566
Nudelsuppe,9.239047104080718
TBA,9.237101687404277
ROST,9.23439752307681
Shippu,9.22881103248096
xPhil69,9.198375777656453
JOOF,9.192377986863926
Sarlo,9.186985185317937
Ridz,9.177671883216396
SteakUnderTheCouch,9.17547374848606
3rd,9.162993758104072
Xarique,9.156129690681144
Buttnose,9.135318172789738
CrystalBeth,9.097751880264807
YeehawDaniels,9.086206242265117
GXM,9.062180344434404
thehumanblob,9.060497454153651
stelzig,9.058028442951256
KAY,9.046537532802926
Zeldafreak,9.042040474538053
murta,9.02005012672857
Noah,9.018923558846804
Budget SFAT,9.006294815320892
Gaston,8.996772850716733
Com,8.99565775825201
RickBombs,8.977041609820938
Nectar,8.965443447366958
Ｔｈｅ Ａｐｐｒｅｎｔｉｃｅ,8.93360843247834
Dan Soup,8.908479574832752
hyperspace,8.88165627439733
Liam,8.88135976666242
Dynomighty,8.875627105270002
Schnurb,8.873527081178416
Funk,8.871692696400071
Bongo Beat,8.861812308795187
Tristump,8.821758408582951
Faith,8.786278539043323
PerfectShaun,8.779008119417455
FunK,8.769110396685122
clarenciaga,8.768207391175073
Raisem,8.760386315994786
Obe-Wan,8.747285569523266
Long Con,8.73833452386014
Pyro,8.73614409106529
Weighty,8.729075262354657
Lil Homie,8.705124807447806
KoningBadaap,8.703679088053848
Fkn Silver,8.695106914985567
Good1ife,8.690269695885583
NunyuhBusiness,8.6793177760577
NatMesh,8.675715783618406
ASL,8.669302817904974
PoonTycoon,8.628151472742811
LazyKaju,8.601521012669776
Asa,8.59391988618302
JAMEPS,8.591328730503047
Ghettoman,8.585728592615006
Famouranth,8.579876866912386
Marth$,8.55909284803142
Tyde,8.557314991033588
Frog,8.553059371375138
sinkingwithseals,8.545799242265609
rocky,8.486314287791705
Yoda,8.485281447171463
ewd444,8.467398760489948
ColorMePuffs,8.460488523460572
Viro,8.442714770402505
Leech,8.428886534525796
Nile,8.412104524775879
Captain side-B,8.409065501094782
Mr. Pipedream,8.408491332841088
HgrMgr,8.401390894244376
GSP,8.385582130178053
f00,8.38542239334591
Paytron97,8.383374917438186
Tubesssbm,8.375927855906218
Mage,8.365373169059612
ChaoticToast,8.36448571836159
beld78,8.354536876662703
Denzill,8.349278683823703
Rivera,8.340126906506564
JC,8.331080318434251
Yardsale,8.318944911147197
Raaph,8.312637788183519
Bobbles,8.311358956990965
Guppy,8.279929403064699
Graves,8.277247197871652
lynxwynx,8.270961524942045
Nonie,8.256635236432736
ASK,8.254864021531276
FangJammin,8.241474802759791
Vertex,8.240803013102818
Ashkon,8.233641124588619
+,8.211611210158233
Marowak,8.211091491509201
SamBreezy,8.207391344640936
Bro,8.19094253572542
Ogre 2,8.18779759136173
Tamed,8.183250054634373
Nikkikomori,8.168595594238319
Friendly Neighborgood Puff,8.164253169206223
Heemoglobin,8.134303758047082
jubby,8.123484504562256
Michael Bikal,8.102116994498934
Battler,8.08645321529697
GlibbyGlobby,8.046302434326632
Tiny Twist,8.025255909999164
Andrey,8.007241543901328
ASB,7.994903206761828
Sim-Max,7.994580497731149
iannis,7.991246667454508
Padfoot,7.982655931443411
Spicy Hungarian,7.980748721799336
VTS,7.950650707260095
Cyan,7.949049506131534
configR,7.924224882216654
cheese,7.920203922719226
Yarrow,7.917772055795403
Glenjamin,7.904946587467402
Sonpar,7.903239286721304
aypeequeue,7.881242279387406
Acuna,7.859024320964331
Skytrip,7.857923209120561
Kneel,7.853489929426718
CardboardBear,7.843711935138317
Crenando,7.837815306507876
Bjørnsen,7.835261618474023
Fenrir,7.825210788694108
hennyphantom,7.822363589411831
GZB,7.820078311420541
CyberDolphin43,7.805903640798236
Salazra,7.797267885709691
ArX Neo,7.793536248773571
Diq,7.793493720019012
QBaby,7.790051282192497
BDSMlife,7.789913593864336
Mommy Salami,7.778374143286442
Blaziken,7.7724741255285075
Swak3,7.768771718515286
CamO0,7.758701244596753
Xest,7.757803789778139
Flame-$,7.756300293006226
ShinyPidgey,7.754590045064138
Lemonpot,7.728453107342146
PKJoey,7.701995821361136
chaka,7.701514595974217
IMDRR,7.690902896603781
Slade,7.690055622142472
Poz,7.682640787656323
RawBerry,7.678232864743718
Tancascade,7.664434173909619
Joey Bowlcut,7.652674784130035
koppen1,7.64287435421077
Hod,7.641917611944453
walta,7.6419052510062375
Zombie!,7.634999761332545
Skilla,7.628798779044926
Foxmotic,7.619682157325801
cez,7.577701922238311
Peridot,7.569515699427827
Muren,7.566964726791829
Redact,7.561300308480714
Orange,7.561115746932954
40_kel,7.559189743107265
SnowCo,7.552857830655918
Reece's Peaches,7.550978970015992
Nightman,7.532691654503352
dustD,7.526367647030513
Absinthe,7.5225411502716995
Askeflink,7.515285276573822
CATii,7.485733677433512
BotchedColon,7.48541832414344
Neal,7.481656302300637
Schlocked,7.474263627893151
Vies,7.46350315212367
CookBook,7.44915962721171
Ohio,7.437244730126916
Dilviko,7.434939314616589
401k,7.41557462793281
Pyrex,7.414298005992665
Tuff,7.413090032805638
wild flower,7.412076821573198
Zakotou,7.397026892453868
Brendle,7.396389463101537
ThickMint,7.394224471013323
Lion,7.389041444545004
Lymp,7.388267133648208
guffyluffybro,7.387967935173129
mule,7.387967935173127
Malibu Jim,7.387707263445647
Seshy,7.375464393198937
YoshQ,7.373347550861867
BigDave69,7.358075436108909
DrJwns,7.334754923025786
Thoth,7.321984951832928
Midori,7.3181992630390225
Greengogg,7.307236851454128
Liam Neeson,7.304774437683712
Mortuary,7.273775108459381
Cheesy,7.273448207407522
Ovenn,7.272141684900532
Taxi2Stock,7.267931773208087
Notes,7.265034761403756
FatMax,7.256892483142735
Twin_A,7.244124838961463
Jin,7.228501896526211
GCSChris,7.222418543350713
SirMacOfDonald,7.219178429747568
neekolas,7.185019193574121
2Proto,7.17377607131298
yumbles,7.171579016337337
LazyDo72,7.165309770483381
F40,7.1636179954802435
Sci-Fi,7.125377212762496
Anjo,7.125274451028751
The Prince,7.124995597234986
David Goggins,7.123844593642383
CAM,7.116950108367363
Klabautermann,7.111076691751086
Xilio,7.107550055370448
jack$,7.103559310063056
Dedge,7.045783222633339
Stonne,7.044507082221423
catelt,7.031137719307018
Magerquark,7.030832386370107
Postman Pat,7.026318893888793
GAwes,7.006072750283904
Gary13,7.002308132773279
Coyote,6.980022866405616
slamlikely,6.965974365778127
KrispySmooth,6.959573361175915
Taka,6.953347369062661
boated,6.9083739072971895
Zoap,6.9074288725171105
Pablo,6.88768587437753
WuMan,6.8799367691686095
lunarmagic8,6.862358769482123
Haystack,6.858892643232626
Hermit,6.857644160903501
Ennui,6.842857250828619
Beaver,6.823620142199833
Equi,6.812674558910189
Captain Ezekiel,6.804919153153813
Zealous10032,6.772469480658902
Rozu,6.766499741354543
BobbySchmurda,6.764745331714149
PoopDreams,6.755853147889554
Tobio Kageyama,6.754695812685197
ferndog21,6.749691065671618
Corpsu,6.728942051436412
keyS,6.727909605814435
tibe,6.723408897459038
noobman,6.722795224699749
Magatoro,6.720462554473793
xplxit,6.703972569213766
Falcon,6.701899831561233
Louis,6.692481536328515
Roo,6.6623266628136335
Screech,6.625026595504566
Maximo,6.619793891828207
JohnnyCSmash,6.618470703899559
Niko,6.615753553774385
Graeme,6.60042813946762
SNUT,6.600391789083567
Hysteric,6.59679425358601
Mouse,6.578266579383144
Linchou,6.575975508298475
Song,6.5503891150789215
Stamo,6.5443496878316445
Riviere,6.538422178988732
Uncle B,6.532311452875127
wai,6.523977190175233
Oink,6.503719203881476
maxhilt,6.499925827763207
Kenji,6.488420461446282
Lenz,6.486972106681587
Conn,6.472949337692594
guk0_black,6.469690552306141
SillyG,6.465655855733055
Crimes,6.455998581541295
Connman,6.446408861212118
ego,6.43037154413478
Kind Keno,6.404380514785949
Mowgli,6.402796686656241
CaPEM,6.397986255855243
DJ,6.366950915763819
ggpeteq,6.356717000354704
Thomasdb05,6.352229848000782
Absentminded,6.33615800057831
koreanseal,6.327718505768391
Muscat,6.316064794723856
Caller,6.309880850442825
Baedon,6.306409071421321
Milkshake,6.298557898304877
kikko,6.296346384462753
pix,6.295917178336054
Dale,6.286656939137631
Timebones,6.278036967714151
flankstaek,6.266722975242692
fence,6.263936646018127
LotusEater,6.260872822886259
rockman,6.260872822886242
Rebecka,6.260495568684368
Axon,6.252759544810752
Queens,6.239402096490763
King Kai,6.239280405299885
Brr,6.229434233126531
Thato,6.222709101941484
Takeo,6.215254450023544
Pensive,6.209818285656753
Sloth,6.209794589175829
DNL,6.208171724793855
Vish,6.206751144810795
SitS,6.2065836275903
Giantantreal,6.205904540303723
Top Dog,6.201115809634534
Cyphr,6.17795861705649
Sammosaki,6.172932634793446
Chzy,6.164661033368459
Ott,6.158683255519625
Jerooney,6.148408354748521
Adem,6.120964022647632
GeoX,6.11165072997661
Card,6.106106958280922
ThiefRey,6.1022027132498575
Uzi,6.097066074242953
504L,6.095094084197392
Captain Birdman,6.091865280238924
Trolley,6.085135904535996
Fawger,6.073419996077345
ThomasHoodMusic,6.071053642105426
Focus,6.0686599961200836
Way,6.065597173273279
PapaLobster,6.059217083943582
killikan,6.052992443173517
ofma,6.0498362060451925
M,6.047847892209903
Atrioc,6.045069617769423
Fl0aty,6.0441371967864495
duqtape,6.038547344845903
Kolin,6.038547344845894
BIG NATCH,6.03256449002016
Yasir,6.029783118144216
Cassierole,6.029023600705018
Get smussed up idiot,6.025542360054297
JOHN.EXE,6.019934476468443
Ruthrax,6.0096984517521985
GreenMachine,6.004696709613516
toadee,5.981416411116016
Uncensored JAV,5.9776930022236066
Poseidon,5.974824734727527
oeloe1,5.949623265523139
Clout,5.948228680187436
Bungo,5.946850911636192
cfour,5.93552234721227
Sabi,5.932477373893453
L E A N,5.92035700584583
Boigan,5.920121037366466
Alijah,5.917581335214965
kiko,5.9175813352149484
AND1,5.916169069842283
DeiraTv,5.9095853349630705
W3EM,5.901064733171475
smak9000,5.896154414041146
FootSpecialist,5.894979238417555
Flare,5.892811167416127
Tan Doc,5.886307522603833
Muffin Man,5.883564144758517
McS33,5.8694040132310565
Darth Ziggler,5.864945847553727
DARTS,5.85477433330544
Michelle Obama,5.8500754800353345
r0se,5.847966311714512
DZhangarang,5.84448290140006
Quest!,5.843749007794662
Vanguard,5.839673223246334
Genghis Connor,5.822888756777775
Crogunk,5.820363080397767
Jimothy,5.818068693833106
BryD,5.816266135952112
Magic Micah,5.813801339633669
Salty Seth,5.807090035591178
cupofwater,5.8014523005502765
Ui,5.7851704940645
Regular Joe,5.784922385832338
Zam,5.767992996017
Dr. Booty,5.767761963279765
P.H.,5.765522372155793
Fraud,5.757815664973873
Mr. N,5.749901746447161
Haram,5.747311600020827
SC2,5.737510456786023
Dick Danger,5.737500744886384
wagabooga,5.735431499294768
Chumbers,5.732774533980124
CTG,5.725705536175503
benj0,5.723837561764626
LeoDC,5.714716776972842
Haq,5.712786266993004
Lord Wyatt,5.711138504594479
Pillar Monkey,5.697135433647382
Jack :),5.6713644421894776
Phalanx,5.647072729809646
Gilgadu,5.642525702750892
Limewire,5.63486685915276
Naztoise,5.622157786601688
QuinnRaye,5.621198694973975
Fizzgig,5.621127022085467
slothman,5.597739717813424
RIPPLE OVERDRIVE,5.596761533331575
Seiya,5.590023190809887
BabuBard,5.582117652488784
Jaboobi,5.581644923185246
Jergin,5.57641179049566
Butterfly,5.553611989922578
Wattson,5.552316851282484
prichett,5.538011244693476
Eliott,5.5365427603355375
Nerds,5.526386532899902
bambi for the ps2,5.52526194583289
Luka,5.5247369767631405
VeXx,5.507869152452967
Perfidious,5.504297462828523
honey,5.5008930327452745
ByronVilla,5.478718251987084
KringeKid,5.447159906361442
LSDX,5.445532124844076
ReptilianoMáximo,5.429081199379305
sjame,5.424251887588111
Ryo,5.409577001370667
Fitz,5.4014456128648805
BooF,5.401148222409846
Raiza,5.388714054659105
Bodunga of the Pooplands,5.382125218892085
Cloud7831,5.38000032277577
Birthday Bison,5.377563002452203
YaoiMaster69,5.373845899611891
Woody Woo,5.352782660892194
Izuna,5.338944132795046
XP2000,5.337915733659239
Muzog,5.332258105548847
lemone,5.3309671241054835
Lab-Mouse,5.32059489439872
Slop,5.311176307940929
antacumbo,5.286572890297786
Sovlo,5.283370575849163
BatteryBird,5.277095685657754
Wei,5.2654304524499524
PSai,5.264024865048999
jakpox,5.261920103147807
Clumsy,5.259496542855139
SuperGinger,5.256753500407364
Ice Age,5.252830631998967
Nevv,5.244345821402765
Channighan,5.243780011225287
Hopscotch,5.238642982164112
zetts,5.217855281687724
birdo0iscommunist,5.192411858082263
reddanger,5.191806386917945
Anussap,5.184739588169308
Rob,5.1804921792617975
Bo0gYmAn,5.175936989385039
PotatoesAreYum,5.167998923196642
Thane,5.159516878235461
Tumbles,5.140144246546884
Madrush,5.121960973584333
Zephyr,5.114645870967443
bag,5.1079056233879765
Fultilt,5.098880269348332
Synchron,5.0955425001333845
Wreck,5.090300144246269
ministry,5.088182751704075
SandCastle412,5.087368928835398
BlueFox,5.084356820331727
Mr.napkino,5.081335420532627
popfinger,5.071117468139554
"Greatness, at any cost.",5.066617887001859
Squishyy,5.052660480434607
Tjen,5.052338374798973
viceroi93,5.047350738536728
Nix,5.045329428053707
W8ASec,5.035124749654119
ShreksWhisper,5.029582216539333
Figa,5.027307909654323
AllergicToCheese,5.025503127849715
Stinger,5.025029258853183
pbmo,5.021318682610368
Brentasaurus,5.0151323711558335
Schwiebs,5.013564962202781
Darrell,5.007919394870235
ChewyG3,4.997371292431004
Mayan Ryan,4.977908274049355
Bilet,4.954455617897805
shuta,4.944716828124532
DP,4.944122079936544
18reviewer,4.942838840989724
AVR,4.934759287319506
Koil,4.928495604294316
Adair,4.919038701724061
jarebair,4.914648347579707
Starvurat,4.911990912369834
MurphyPrime,4.911852962916231
Gerg,4.906850720713602
Lo Pan,4.902787638749345
lil malaria,4.8980147509064285
Sasori,4.889768269075612
ChrmanderP,4.876943929823112
denec,4.87363604966999
Pigeon,4.872925207103775
Entropy,4.865081740957724
Neferitou,4.843840381426282
Yabasta,4.835177831200027
shamp,4.829540846961428
Rapito,4.806607200395535
DJoy,4.802161934815469
Holy Ham,4.8014751610257544
Abby,4.799121921312426
Howie,4.79825078306709
Myle,4.797054748872697
IONTheKid,4.786867450244134
Mangarino,4.7841527815529865
Aloe,4.782765570853412
Dayo,4.75747137714034
iluvHalsey,4.75463693773897
Rinshi,4.731918816486547
Pensi,4.730539350802351
AustinL90,4.7238454518507815
Anjel,4.722867537381601
Stom,4.720149053632436
Baerendt,4.710010618471447
PopeSeanPaul,4.703935559599013
TechnoWizard,4.694709837636179
banco,4.688915822305779
gaR,4.685456064250839
LuMiSaDi,4.681010383311111
nipunn,4.679889062929431
Cell,4.672960041431807
Mr. Greeb,4.670046032552227
