,Score
Torsional Strain,-0.8798386875968482
Mova,-0.8799816873086144
Whirl,-0.880844890622102
Xubert,-0.882585155749692
Ambiguous Graffiti,-0.883257203140531
Full Synchro,-0.8835803365140649
Animal Control,-0.8859209704760325
Psytomo,-0.8880356287699622
AJ,-0.8888883225174178
wild flower,-0.8941594686125169
FelixG,-0.8949089421033314
MagicWan,-0.8964301061042605
jubby,-0.8975847735669955
4est,-0.8976703837585891
Bagorpo,-0.8979669067565923
Mair,-0.8982978793054701
Mikkeaux.AvG,-0.8998723159087212
wasian,-0.9031427304387467
Coob,-0.9113945012411357
Mr. Pig,-0.912056680994386
aberz,-0.9121987866200381
BobbySchmurda,-0.9140603570558898
Barraca,-0.9178101244017931
RenoMD,-0.9193563959538342
JonnyXX,-0.9214083936315807
Sass-chan,-0.9215535953718113
Weston,-0.9220755416023003
Grouch,-0.9233556943969978
Munkey,-0.9235379798349355
Keeoh,-0.9256445162468845
MOJOE,-0.9267510020275775
SMZ,-0.9276256688684756
Gladaru,-0.9287165275171083
Joe Banning,-0.9326713289456752
Peach Shampoo,-0.9327913785546338
Beastly Bad,-0.9330326100974
Mage,-0.9342328627907062
Stanky,-0.9343044379095753
Fizz,-0.934358847513991
Buttlet,-0.9344704493414806
Ryou,-0.9361338299313351
Petshop,-0.9367649831356055
Serious Jokestr,-0.9384248428816173
Zaik,-0.939381574728646
Mr. Bee,-0.9399159860934501
Rethan,-0.9439214444496038
Green Bean,-0.9508869196802556
Hoefler,-0.950991190937982
McGinness,-0.9524048690290079
Moburu,-0.9532989203140323
Shoyo,-0.957687537150159
Jakespeare,-0.957970170378744
Switch,-0.958206976424222
BZimm,-0.9594447638549659
Timtheguy,-0.9598270048188762
Bante,-0.9617166663933627
Salo,-0.9644295966778893
Just Ben,-0.9653150998952524
Paragon,-0.9653469851621379
Jasper,-0.9664165008490002
Lunar Dusk,-0.9728098798349478
Enemy,-0.9728998652558696
Hoe,-0.9768675133580778
allpain,-0.9774070967320787
GhostHeart,-0.9826506568599758
$mike,-0.9874639372988483
slots,-0.9878692203876351
No More Mr. Nicefire,-0.9889796025157356
Yony,-0.9902219602104214
Rick,-0.990656908630279
Beelzecat,-0.9923551078369801
EqualzDoom,-0.9925270731090916
Jennifer,-0.993280228598584
Dragon Energy,-0.9944417978422835
Moss,-0.9945480403891676
Coolkid,-0.9946178379257109
W8ASec,-0.994816352519003
The Money Store,-0.9949976706387114
StickyDaki,-0.9959809889187721
Andrade,-0.9963952280644586
Kaike,-0.9970077681792702
Loose,-0.9982823742401643
Relic,-0.998565438674629
Mombacat,-1.0001637665123608
Agent Kay,-1.0003630443913893
ccdm,-1.0014785722538182
Will Savage,-1.0037812207402155
keeta,-1.004236350110971
Bryan,-1.006648213573392
FoxCapacitor,-1.0066863257533782
dankyou,-1.0071960919992418
Q?,-1.0077157720465961
Vatney,-1.0093328756313347
Lyfey,-1.011176705833467
Lusty,-1.0118761898841888
E. Werky,-1.0123912070405647
MAYSA,-1.016380126692788
King,-1.0166438093533925
Kanto,-1.0166462388985056
pdub,-1.0166922016061957
BattlePenguin,-1.0167342096003686
Roland,-1.0188148384841855
Gin,-1.0192486129954
BingBopper,-1.020673141752456
Graff,-1.0215767410214283
Knox,-1.0231714558764065
Tom Cruise,-1.0262474415525
Concern,-1.0282086860890627
Goondy,-1.0292336247413054
Kee,-1.0332305168914964
Coni Zh,-1.0334425173416841
Mankse,-1.0351805537206324
sofabear,-1.0352256413156784
arby,-1.0365649028881592
Samurai Ike,-1.0365856070448882
Jello,-1.0369643996983005
Hungry Pigeon,-1.0423169961963943
Manko,-1.0450192195700678
Groovy,-1.0453095011582998
nope,-1.045349437875288
Banffi,-1.0483565840943654
PARK-R,-1.0517083052592955
KoRT,-1.0520669783071535
krynxe,-1.0528141045521284
Dhir,-1.0530736410710624
Suave,-1.0536284159959535
Mell0w,-1.0570663495315875
Clumsy,-1.0570965461449333
gump,-1.0580200017939663
Surge,-1.0582810125211513
Kirkas,-1.0583526877253937
Aglet,-1.0624639208290851
Ptet,-1.0629923446844458
koki,-1.063522892921993
astronaut,-1.0643830544527155
Jactus,-1.0687388627621575
Bestest Pals,-1.0712334237255199
Mr. Thee,-1.0723738688073214
milkless,-1.0743669677788623
Beefcake,-1.0753268705502954
Coda,-1.0777039758989337
PatSheezy,-1.0784217461837398
Yummyness,-1.0797720495776146
Marigold,-1.0800680718252362
Kujou,-1.0809460205729193
Itdoor,-1.0811959619037164
Safariwisserin,-1.0814867688896168
Birdbath,-1.082025138274341
sleepywaifu,-1.0838564297649387
Qo,-1.088695331832208
LoliTag,-1.0896586395324634
SuperBoobFan,-1.0905735767776257
ProtoGhost,-1.0909514166598415
jefe,-1.0919488208582708
Cupz,-1.0939215943748553
Jelly$potter,-1.0970899345657454
scoop,-1.0972074387332338
Circ,-1.0978157527507724
Swiggity,-1.0983776859079346
TheDoctorIsIn,-1.0988970568920813
Owl,-1.1002510558135232
beans,-1.1014267233024684
DKPhil,-1.1015988319763883
Darkatma,-1.1016268960081845
Banana Fiend,-1.1016286478422597
nocito18,-1.1038916887143793
doby,-1.1050283444823807
Furieux,-1.1052505662324297
HHH,-1.1062042978400088
Brimiq,-1.1069660026311934
Sage,-1.1072658880646298
ItsDad,-1.1082323769793168
lukie,-1.1086348038507192
GiftedHat,-1.1089221664046065
noob,-1.1094639647073818
zapwad,-1.1102878794081061
TheMrSir,-1.1102878794081066
Zorcey,-1.1109041411579792
Gleason,-1.112259607457991
Light The Lantern,-1.112429844587464
Knives,-1.113255733238376
TR3GTheZ,-1.114151802638516
vyn,-1.114695107893958
SpikeyMike,-1.1151853558694933
YANKS,-1.1154940319472308
Big Truck,-1.1159111656954859
Goliath,-1.1165918461965987
Balu,-1.1185686648001991
Danny Mage,-1.1203698023586934
~CP9~,-1.1214111951151988
Drag0n,-1.1225373537812762
Hurricane,-1.1233590775541957
kingkiller,-1.1258124298759307
Denjin,-1.126091710678619
Kex,-1.126188469778631
lexor,-1.1271715801021385
Mamba!,-1.1272840734843617
Repose,-1.1274968245037413
Ferox,-1.1301354224552753
Venom,-1.131387229793424
Keams,-1.1319762650757514
BrTarolg,-1.1337659567745144
Fleezusz,-1.1343752517526695
Hiyon,-1.1346746699697925
Ajax,-1.1357722789772997
Luckey,-1.136807672612207
Gimme,-1.1377076359938787
Sacto Style,-1.1378147762462902
drew3141,-1.1381229116787952
Blur,-1.1403573688223454
Frenchy,-1.142424346715198
Yuse,-1.14433741490347
IOA,-1.1456750219335219
C-Bass,-1.147865542945064
Jimmy,-1.1490873745734005
luigit0ilet,-1.1495462763176916
Yeeman,-1.149591534345758
Ponski,-1.1503455579517476
Galapagos,-1.1505858583631916
LAltoRagazzo,-1.1515746406041112
PandAbolic,-1.152424601059781
B-Radikalz,-1.1535231108768689
Bund,-1.1542428075033495
The Amputee,-1.1545034657668454
PudgyPanda,-1.1549159024630882
Samu,-1.1551700152983249
Tyku,-1.1553046794197552
mcdonski,-1.156009116037401
murrmurr,-1.1571115495780337
metroid,-1.1606820022823934
typo,-1.1619978965889661
Darkest_Laugh,-1.162380484234142
Sh1tidk,-1.16397831969413
Omnislash,-1.1641790328950032
schi,-1.1648224054590033
Charlesque,-1.1657544746088755
loihi,-1.1660641605491346
Coconut Man,-1.1661010337474156
Arcanus,-1.166779949045709
Dirtrats,-1.168347211821428
soc,-1.1695851470431835
Twin,-1.171227600002001
Sprak,-1.1715419810218153
Dirac,-1.172401753585949
Pizza_Pocket,-1.1766657524825592
tC Benz,-1.1773191808520853
JodyHighroller,-1.1782257916007695
Antics,-1.1789148415981183
Bachelor,-1.179012029370905
Cheese,-1.1792075640136548
Fry,-1.180573056413175
Shaeden,-1.1817276676636652
Lance226,-1.1843819576598544
Griffeyenderman,-1.184639114424915
junjun,-1.1849203219035487
Hauser,-1.1862424742439721
Ant,-1.1864039111597675
Kimchi,-1.1878331026990026
bottomfragger,-1.1898989078246913
Muser,-1.1901064398352679
BGal,-1.1911103589976362
Speez,-1.1914927198848235
Upon,-1.1924896038702397
Qc Proulx,-1.1956244769173394
Lightupman,-1.1957633692947285
thefistofgoodnes,-1.1968122409358997
Swooce,-1.1985496664615285
SonaChan,-1.1987539256822375
Nejay,-1.199337284277647
XSV,-1.2000456111362592
goon,-1.2001290532894457
SkillzNasty,-1.2002470935713818
Maemar,-1.2014798969536544
Slurmp,-1.202006423756058
Pookie,-1.2020674282866164
Gury,-1.2030951602196849
Stinky Mitts,-1.20454624526876
Zam,-1.204600463338164
Literal Bacon,-1.2048023237158354
Elly,-1.2049499369160426
Schwill,-1.2050404007121833
ClodZero,-1.2052072063258352
Dr. Sage,-1.206955361934361
Cruz Control,-1.2070176945029245
majesty,-1.2072536768078308
summonedfist,-1.207611822159481
MajinSweet,-1.2078463955134549
Saladin,-1.208234721510598
Ac3,-1.2087388566120714
Len,-1.209319531948645
Nukidin,-1.2094845440656101
Xaina,-1.210034916231514
HC Chris,-1.210034916231515
Haku,-1.2101318047699428
WMK,-1.2111194943648957
Codey,-1.2113667235190122
Popa Squat,-1.2114017449360457
Dragmire jr,-1.2116181478753707
Kiefer,-1.2119899488841952
SFJavelin,-1.2126201771421736
Gohan,-1.213146923581263
Ostia,-1.2153801157223794
ToadDude,-1.2159776376604312
GuySensei,-1.2166484214551931
BOOR,-1.2168612971359523
Turnip Tim,-1.217365583390274
Prio,-1.2173904519482779
MasterMetall,-1.2174223673579445
lil Minecraft,-1.218359515513184
Stevenator,-1.2186019355818591
Rockin,-1.2190007656733832
Ashikabi,-1.2201877900419915
Master Blaster,-1.2203700417476124
Dot,-1.2207145503062597
PIMP,-1.2211237176050802
XYK,-1.221388145172563
Kebiv,-1.222825442333582
Amplas,-1.2231150486948423
BDB,-1.2237203844830298
Kayoss,-1.225681027649987
WizP,-1.226120679454687
BoxeR,-1.226551331611696
Grim Adventures,-1.2268141972266882
Craver,-1.2272094869482442
lutte,-1.2272098217644043
ASW|Minoru Kidooka,-1.2285917969494902
Casual,-1.2286144531505143
Sloppy McFloppy,-1.229155570443532
Doctor No,-1.2292744124979955
Bongo,-1.2305090761027335
DoublePoof,-1.2309572510969846
Nando,-1.2311418808100572
MicroWade,-1.2313159687069333
Dueling Glove,-1.2315376757834362
c o o l,-1.231990874432421
JohsyJam,-1.232443368867587
Car105,-1.2331484355733409
Halqery,-1.2351365734110313
Omelet,-1.2352254016581032
EggsOverEasy,-1.2353266838902264
hunter,-1.235621465621061
Spaghetti policy,-1.2364208470197529
JMOD,-1.2371117663097966
Aang,-1.2383348682680388
DirtyKornDogg,-1.2386677588723471
Sath,-1.2388366818454255
Next,-1.2390827816012986
Umbreon,-1.2397290242282364
TooSmallTooWin,-1.2405527850832465
EGCHUBBS,-1.2409971870713523
MattDotZeb,-1.2413945057385298
Juno,-1.2415896965666482
MisterMan,-1.2417830842996336
Thane,-1.241974324336757
TourGuide,-1.2422407932215251
Moonlight,-1.2422773134067158
Zigludo,-1.2422901209377413
Koulam,-1.2427852086592304
IshThe2nd,-1.2432139617061448
Artu,-1.2436371105934705
Quak,-1.2436918311323366
Dano,-1.2451342442424576
Squd,-1.2476187575735036
Cahleeeb,-1.2484984610166805
Lumen,-1.2487971562925635
2Dog,-1.2502421271055675
DeCoste in the Shell,-1.250265875523378
Oizir,-1.2512853287182368
Figment,-1.2519426378457919
Goak,-1.2519713737754805
Metapol,-1.2519751116610154
Jay Tea,-1.2532825251866866
SnareRush,-1.2540100030138248
Juco,-1.2542106868429252
Wedgietales,-1.2543423765844368
5,-1.2547430478111146
JoooooJ,-1.2558436508941413
Eddie,-1.2559293741823732
sig,-1.256169749998881
HaM,-1.2564281555415588
Waft Punk,-1.2567331779214785
Shaman462,-1.2570343716744492
Willy,-1.257829097341577
Pricey,-1.2588215993542784
efface,-1.258946784313188
Papples,-1.261167220497946
Wills,-1.261249630229783
nanacomehome,-1.261432423759819
Chubby Manly,-1.2615584602340792
narwhal,-1.262116010055701
saber,-1.262211141623827
Coolper,-1.264388397567449
PastaPal,-1.264676303780694
HERO,-1.2648285504970047
fl0ppyh0td0gz,-1.2648967224803207
Dr. Acula,-1.2659707548434036
Slippy,-1.26680297987992
Trucid,-1.267824201733129
Spitshine,-1.2690797608688187
Rayzenbran,-1.2694201681310924
Seshy,-1.2707145781984335
Groovy Green Hat,-1.2714534055787539
Roflchard,-1.2719949254470033
Surf,-1.272605714651195
Sandy,-1.2732195682825918
Berzerk,-1.2744280061422497
CatMarrow,-1.275106932944901
Kamikaze,-1.275402710886317
PengwenHawk,-1.276187462675198
Chef Ovenfire,-1.2762840971921894
Hoo,-1.2776003327661913
SQ,-1.281118811890621
banco,-1.2819549441276108
Wolfram,-1.282121946530454
Lazarous,-1.2834407473282434
Ping,-1.285178625388125
Xaid,-1.2852591609764898
Nothic,-1.2870838539559002
Allen,-1.2876901587065772
Puresalt,-1.2883136016886216
Deminz,-1.289182484736915
Seven,-1.289625276700877
Remoteinflux,-1.290245939588146
Mingee,-1.290568371627903
KodamaNation,-1.2908658674769717
LittleCrimmy,-1.291050475425842
DAHO,-1.2925076051262878
Arrx,-1.2933341278947679
Uncle Carbuncle,-1.2957902396406533
Crumbling,-1.2963511368634402
clubhs,-1.296688743487693
Davis,-1.2968034889747049
Kampeon,-1.2974987588481044
FSharp,-1.2975641589139641
Cube,-1.2989478075839171
B Rod,-1.2990151565551051
Tempa,-1.2994681779577566
DiabetoDan,-1.2999115290836678
Zol,-1.3008352752565546
Sneazi,-1.3016781108650495
Remioli,-1.3024218198488948
Jobes,-1.3025798127716754
Jett,-1.3037953005764298
MrMexapino,-1.3041925501216292
Mega,-1.305616582937354
HalalKing,-1.3061199260028964
Stalix,-1.3069371647321915
Guacho,-1.3074772397079837
nicguru,-1.3079370704956585
STDemon,-1.3083432000919104
garrettlol,-1.3087491007238854
MDMA,-1.3088084818980272
Starkey,-1.3093565894690484
JCAM,-1.30972419973763
Chasm,-1.3111114907667338
Copacetic,-1.311431895005935
MojitoMonday,-1.3120008811497503
Ender,-1.3123211281840028
Louie,-1.3124885924279077
Hey.,-1.3125283699240424
L4ME,-1.3129087195998412
EGChubbs,-1.3134667374196698
Angel666,-1.313819391642522
MitchMC,-1.313979729502702
Dillards,-1.3151751239637486
PayTron,-1.3160344435128284
lvl 42 blaze wizard gary,-1.3162855267702276
Arcadd,-1.31628883659882
Dr. Dreidel,-1.3164279189448518
Pugwash,-1.3179759255728845
Admiroll,-1.318149193988378
problem children,-1.3184528381826435
c^3,-1.318778712524669
Bubs,-1.3191293861934241
Chef,-1.3199894340498695
Forsh,-1.3211944360654764
Charlie Brown,-1.3220325787845102
Humus,-1.3232261450853646
Corndog,-1.3238113016348318
Blues Clues,-1.3246548545464574
Phemto,-1.3249817120560352
Strouticus,-1.3251576662363824
SBBG,-1.3253521842586964
Gaz!,-1.3254205026608918
Dioxide,-1.3263359960824685
McRiddler,-1.3276588186716078
saty.,-1.328218395299166
MachoMessiah,-1.3288701600486073
TerminalEdge,-1.3289235570495666
Dylonway,-1.3289736213390981
Trick,-1.3290684439297364
Aizle_801,-1.3292422209335126
mrtummy,-1.329597871964292
sixth children,-1.3300827787523004
Rasen,-1.3312760761945057
Underscores,-1.3316981385374236
Fregg,-1.3333176942240312
Gbaby6_,-1.3333790772793264
Snapchat,-1.3336687592460663
VII,-1.33461076545816
Yolk,-1.3352272986148783
ScoobySmokez,-1.3353431855104823
OGS Ookami,-1.3365954841207444
IggyNieves,-1.3385061335150574
Widlar,-1.3389684707294673
Rats!,-1.3394160973259295
turtle spam,-1.339830447937072
Spoder,-1.3398780540870687
Tubby,-1.340906814289855
DrinksOnMe,-1.3416425519653485
LittleBoy,-1.3418239942756593
Keith,-1.3418815081344393
Munchy,-1.3419830128249592
Easton,-1.3419990552972036
Peat,-1.3427376799159116
pregnantand16,-1.3428930237958703
BenAm,-1.3432237985066213
Bung,-1.344098321702857
BourbonJr,-1.344806034926842
Kamar,-1.3450752658486096
Vondo,-1.3455906623057872
J-Wu,-1.3457505293517436
shamp,-1.3463009853127303
Kairyu,-1.3466454840932904
nimblebejack,-1.3472753820489334
Taka,-1.3476359546314178
Vodka,-1.3478778480617404
Nu,-1.348216380209318
pkdownkicks,-1.348760481515776
ChiliRex,-1.3506387538574014
YUsuKe,-1.3510540420834558
TFang,-1.3516747987281437
Nightshade,-1.3541430071855745
Tone,-1.3548642466390275
Wayne,-1.3551348806984445
Mooninite,-1.355744312637225
Bobi,-1.3560165994170497
Vorporal,-1.3573424741254554
BanannaCakes5094:),-1.3584059458750528
rigatoni ryan,-1.3586472713608293
The Last Dope Marth,-1.3587192764553395
Amilk,-1.3587803639339153
Alex4536,-1.3591867619818165
Stop,-1.3592721600356041
Slumped,-1.3593648206044353
Destinite,-1.3602427877077155
2-Extreme Virginia-East,-1.3603126210523944
BROCK SOLID,-1.361006293937181
tofu,-1.3615220845113871
Vanitas,-1.3623102678335144
Gaz,-1.3628645152949979
Ragnite,-1.363364774411063
Wavy,-1.3646814061585588
Candy,-1.3656662991372261
Calvyn,-1.36586528735738
Gio,-1.3665003786925505
RealPolskiHours,-1.3669558214803037
Russian,-1.3685926337929473
Liberate,-1.3702445087260195
adPEXtwinDoNG,-1.3704773578979434
WALLY WEST,-1.3707640435644697
Naph,-1.3709476632367128
Project Pat,-1.371202701790844
Unfair,-1.3728156947796835
Lubin,-1.3729002128434482
Kooper,-1.3733648352701953
Stoopkid,-1.3737420492337282
Habilecho,-1.3741279907228119
yon,-1.3744562883391
Spicy Hungarian,-1.3744828550652768
trogdor,-1.3756542975597976
Avon,-1.3766767601491914
FLIMWAD,-1.3769828541002633
kikko,-1.3779495937606439
SuperBob,-1.3780834293749171
Rookt,-1.3783892666841329
ThunderGarms,-1.3784639876471507
Weis,-1.3793667069790279
T-rev,-1.3798798201646305
Wjang,-1.3828954674835514
Blitzz,-1.3839167924916018
fortissimis,-1.3843299109090732
Goose master,-1.3846792801992711
Bananime,-1.3855810017969423
Mortuary,-1.3862234473755493
Lamp Salesman,-1.3863389112809137
baMr,-1.3873696229680714
rienne,-1.3879225965727664
Vintage,-1.3879852470097473
Junior Mints,-1.3890419954759285
Etwan Buton,-1.3894181903300349
toy,-1.389455584401042
Otah,-1.3908178198699375
Chairtable,-1.391165764990789
Concussed,-1.391392768715828
SJ Ryker,-1.3922032806109428
Hordan,-1.392903599164065
Mr.Salty,-1.3938912439866415
Bug Thief,-1.3957096345834152
Esu,-1.3963359307416614
Corimon,-1.3963679261166415
Doctor X,-1.396575413358404
OddishGuy,-1.3968013008768523
~20%,-1.3971499900867363
Shiffy,-1.3978259942909905
BVB,-1.3994522670573315
Fabreeze,-1.4004938266243836
dertbag,-1.4010010655814717
Lord Bagel,-1.4019724193221546
Squazzil,-1.4029340741890275
cerebro dave,-1.4048657142966041
DUO,-1.4091411376992906
Tri~Soul,-1.4100198768910368
Dr.Doom,-1.4109724209826462
Peter O'Hanraha-hanrahan,-1.4110844010307604
Lousy,-1.4114935294559556
4TonyBlazeIt,-1.4128672584048578
Lukewarm,-1.4130343098853329
JoyBoy369,-1.4134386522453695
Akito,-1.4161819836912564
Johnny2Fingerz,-1.4173750948222357
Lil Capped,-1.418094306196049
TheHazMan00,-1.4182647255032932
Crow,-1.418571073780802
JFD,-1.41924101068981
Haffaz,-1.4193049965980937
Supergoomba,-1.4194564908459495
jusbeatbox,-1.4210562694841857
Silent,-1.4211569156742865
GuessMonster,-1.4215902182193236
Kaom,-1.4223382816652559
Ren,-1.4240408124372752
4Eyes,-1.4242608253101778
Deep Fox,-1.4243666308381453
Bojo,-1.4254840322737024
File,-1.42718534155403
MyDude,-1.4277937976352608
G4RY,-1.4282028730554743
Funkybag,-1.428261167520236
Phenomonopoly,-1.4289547194096128
Co-op,-1.429686167528449
Nephilim,-1.4310619907181468
Wonov,-1.4316379797210952
Dawn,-1.4320771760340447
Kang's Flyingkick,-1.4323641408928043
Thomas,-1.433451151628828
Siked,-1.4335863425170459
Heirophant,-1.435757855373054
Joey-Laces,-1.4359235282984928
Nebula,-1.4361429167393245
702,-1.4362341231630809
CH00CH,-1.4366366734765186
Corrupted,-1.4366403906056422
Baboon,-1.4377875807527178
ThunderSnail,-1.438990701647901
C4D,-1.4394803615132994
MOSERBOAT,-1.4407269341323534
Diocletian,-1.440889738103289
PeachTea,-1.4425539397942213
tombeaucoop,-1.4427977795105251
Ethanfo,-1.4435522858412568
Trev,-1.4436280818942544
SomeonesPC,-1.4437316329345187
Viper,-1.4441650214917308
TomTom,-1.4442524236527476
Ozai,-1.44434779786725
D.I. Joe,-1.4458834571595194
Sillie Willie,-1.4470825120774276
2B,-1.4471628122883327
KRK,-1.4482764537725168
Cheif Keif,-1.4493224427188145
SQA,-1.4515211240742043
Fake Sean,-1.454457238890982
SoupOrJuice,-1.456055644752202
Jesuscametwice,-1.4569011163755148
fredaso,-1.4574730614787907
J-Smooth,-1.4576714351117652
HgrMgr,-1.4581743867215509
Bombchu,-1.4582994943010759
Ktar,-1.4593627216233314
Pies,-1.4615474710943164
Beasty_turtle3,-1.4618505729612978
yungnewt,-1.461897197111342
CruZ,-1.4620044733953286
Bombadil,-1.4620916668236528
Inferno9000,-1.4624605757989624
Josh Perline,-1.462846249717655
Cuda,-1.4630023083056045
Raichunite,-1.463047114844132
Gus,-1.4631386994198028
Dolphin,-1.463371850436018
240p,-1.4650685193535757
Aiya,-1.4660304720672177
Jager,-1.4669250204505493
toopercentmilk,-1.4673398471538288
Remo,-1.467581850886977
Flan,-1.468406979746709
DeadFuze,-1.4703224364430443
Votega,-1.4718523580638907
Bibs,-1.4719051324475863
Triple F,-1.4726101107610927
Troxol,-1.4727011444174907
Dolan,-1.473419212055416
JiP,-1.4747371365977218
Ashoka,-1.4751671877510328
Mr._Hui,-1.475199543373908
flix,-1.4766109673304402
Nova,-1.4770882019846896
D3LISH,-1.4784254778124797
Yuna,-1.4794886754486747
Pasta Fagioli,-1.4801413708706443
KEFFO,-1.4805949387744626
Gooey,-1.4827599020029059
Hak,-1.482848259816929
Lechis,-1.4828482598169295
Lotus,-1.4857991781316189
Deuceswild21,-1.4875953375891235
Meatball,-1.487810021316292
Winda,-1.488118598693998
Waves,-1.4881331211598812
Kiruhoa,-1.4885232673701472
Leopluradon,-1.48886307249309
Rickyj,-1.4891006031898053
dahl,-1.489845111861635
Garrett,-1.4903413572645636
The Real Man,-1.490761774593652
Septilogy,-1.491998005978911
Adam J,-1.4939237315639766
unlimitedd,-1.4939863986188726
-X-,-1.4940070522465183
Maximtomato,-1.4941781694174034
Brolylegs,-1.4943438445609734
BeanPaste,-1.4944053396804562
rookiejake,-1.4954126763042703
Savior,-1.495733875662245
BlinkRider,-1.496017253716436
B8E,-1.496079421130453
Brosef Stylin,-1.496376535991815
Smoke,-1.499165539287445
BriBri,-1.499179003830334
Soos the Moose,-1.4991844216986312
Noire,-1.499758950812235
DigDug,-1.5005879066229606
SELLING RUNE SCIMMY,-1.5012902728640338
SirReal,-1.5017017512523805
BDWright,-1.5018180375616443
SmoovJuice,-1.5020241443418985
AKC,-1.503170668596388
JP,-1.5033741244516015
MurphyTheTurtle,-1.5050343744620984
Jigalo,-1.5051479773736167
Cain,-1.50536070002667
GrizzlyBair,-1.5054433816536625
SpicyTime,-1.5056397854798487
Anyev,-1.5057920453686018
Yogopher,-1.5074680693826885
Yung Zunga,-1.5079373237403728
Dyspro,-1.5081307267339294
JON CENA,-1.5083907670792096
Rok,-1.5087328685068897
Jonny2x4,-1.5087496350384573
Fixate,-1.5088715428548607
Conor,-1.5092391789669009
vikingja,-1.509326849175145
sgtmako,-1.5098235458916973
Warwick Foe,-1.5109770230574027
ED,-1.5119464324851717
cookies&cream,-1.5120407769913466
Mr. Potatobread,-1.5122627382305143
Ghoul,-1.5127457873023933
Raptor Jesus,-1.512866736160161
Jake from State Farm,-1.5130270943103357
The Flaccid Knee,-1.5138407488833212
Backpack,-1.5144347197028942
Dragonair,-1.5147934606948001
Faddiaddi,-1.5151427556898471
Kap,-1.515311614079109
DrChezz,-1.5154421503583149
Argonaut,-1.516463550005168
Hobobench,-1.5167910773361022
Wieran,-1.5167910773361026
MusicMasterJTW,-1.517282472962628
Dayge,-1.5173069254932798
Sashagrey Uchiha,-1.5173909364099902
MGShine,-1.5175214665474392
Zenyou,-1.5193130313130072
RunWithIt,-1.5197927267362785
Sweet Base,-1.5208861412827237
DeathMelon,-1.5212588906549964
Chuck Storm,-1.522635095381224
Dr3am,-1.5226749601238585
dron,-1.5266050258145274
Veracs,-1.5279259088885153
Ezra,-1.5283298762804969
Future Shock,-1.5288760420771794
LandFish,-1.5299142303788775
ZRider,-1.5309375017781737
NVTS,-1.5326920612920008
PH$,-1.5331294443775918
Webelwober,-1.5337835971771012
Rob$,-1.5342593450641298
PlaceboRx,-1.534524653757381
Lars,-1.535382425168594
VMPR,-1.5355667531237307
largec0ckjim,-1.5359561665008084
roma,-1.5359670079501608
BB,-1.5374829866705868
JAM,-1.5388213328528217
Drag,-1.539638065648151
The Gorilla,-1.5396769032456405
BlackKingBear,-1.5399851294199611
FantasticDeli,-1.5405401494723838
hugo popov,-1.5415884965177162
Maxxorz,-1.5417743925851717
Maloculiao,-1.5424495957010163
Demo,-1.5426189416112004
WabM,-1.5443600848682375
song,-1.5445409716557963
Big Water,-1.545403754607369
jongle,-1.5456967106214021
Carlito,-1.5457468094447235
Norcer,-1.5458881625885974
novetto,-1.5464109542145494
Chaler,-1.5468003851284622
Juvenal,-1.5472331828373904
Ch0ce,-1.5473369541108835
Fazz,-1.5474202493584404
Ogdog,-1.547585351006851
Nilo!,-1.5488332908237585
Benchiladas,-1.5492362041742727
yingling,-1.5505799058305119
LittleSpoon,-1.5513276923393198
Spurs9ster,-1.5521402046966006
Iago,-1.5521580745731738
Sledj,-1.5530765541792473
Gene Parmesan,-1.5532755360472672
reBirth,-1.5535228839896407
dead,-1.5536595411819203
SechsMerquise,-1.5537385155817878
Kotaro,-1.5552519420483852
Red,-1.5558736443553132
RDT,-1.5565388292592284
Rubbin,-1.5566474397378722
Higthepig24,-1.5596753294245658
Brawlguy,-1.5599186884266323
MattC,-1.560055338794036
Solstar,-1.5624868667045186
KittheShadow,-1.5625166434970958
Dru2,-1.562591390013842
pwaves13,-1.5630492743699387
Tea TIme,-1.5639703682737145
Kommatiazo,-1.5641818194756318
Axon,-1.5643296144094223
Bardy,-1.564337498034344
veggies,-1.5644908253307417
Gator,-1.5659317162824
Conja,-1.5671654941871118
SeaSquirrel,-1.5677431702499196
Melonz,-1.5688893426684904
Lilman,-1.5699332756893174
nintnt,-1.5699957399104862
BuckNastyUA726,-1.5703273689232038
PoonTycoon,-1.571654424206467
Raiden,-1.571656344667828
cptDRGN,-1.571812401549546
begl,-1.5719266584024751
BlackIce,-1.5722786388424943
ProperSauce,-1.5726684840510603
GizMo,-1.5731289774144956
CHIMNEY STACKS,-1.5736876393694335
Scree,-1.573687639369434
FancyPants,-1.57500197322763
Urn the Cowpoke,-1.57549643283836
AKA,-1.5762020682585
Spen Star,-1.5765307317169701
SR-Cue,-1.576961170516177
Vegas,-1.5772141383759282
Rockyrodent,-1.579463580469346
Bones,-1.579896563276054
Cam Bailey,-1.5810933559939109
jZee,-1.5816020784136193
Master Rochi,-1.582044563876583
Toa,-1.5821691219731537
seed,-1.5837119464606242
Bobakanoosh,-1.5849593253802665
QueueSS,-1.5851034446601808
MILF,-1.5859457762161258
hoboapple,-1.5863569275215212
CriminalScum,-1.5881538455857669
Zishim,-1.5881908900706057
gcf_,-1.5887472159522957
Tezlik,-1.5887806706319654
GSO,-1.5898188203152133
DaNormZ,-1.5911659812162449
CreamyDream,-1.5955601211537775
Chillest Bread,-1.5961723542368804
gushi,-1.5968779855340793
