,Score
MF Mike,-6.798906395497159
Babysnakes,-6.7990598042299295
Mongoose,-6.801807779348057
Aids,-6.801983207101654
TheSlayer99,-6.803334806456326
Woke~Sama,-6.803971419185064
Guldomancer,-6.805378007954383
ABB's,-6.8065753602775985
MyNameIsTuna,-6.807150419113195
Frog,-6.8101739412864
Celia Rocketship,-6.810310392386599
Xymp,-6.811959053434727
Bossman,-6.8127938673152935
Mcovin,-6.817572028997597
RIP_Bonk,-6.819005235802802
Dupe,-6.821950145573107
RegalTangent,-6.82220773131826
Boris,-6.825886860499875
Incantation,-6.826764963071169
FlinkerBär,-6.827182415473843
Brand,-6.8272192776778695
Hacky,-6.8295472064879466
Samasicus,-6.829802494918465
Lazy,-6.8324327965874625
DPIII,-6.832556896748741
sage,-6.8332654002313085
Zertas,-6.833804457622485
NIKELPROPRE,-6.834213305742835
awimachinegun,-6.839767415708887
Kelso,-6.84047528393752
Orc,-6.841474963878708
EagleBones McFalconHawk,-6.842652977987562
Z,-6.842996543864585
MEGA,-6.845014979514058
Gree,-6.848609460490063
Salmon,-6.849369027370526
JLaw,-6.851068055867636
Viridian,-6.8512615345227825
BEWP,-6.851414109986898
Isiahx514,-6.852072509237322
JBALL,-6.853280698802639
B-Jamin',-6.853382419036142
D Grade,-6.853874751507294
RockyBongboa,-6.85477331601725
George,-6.856445292095884
Shrowden,-6.858328865280331
Skibble,-6.858463374240902
Doji,-6.862624123694104
Theftz,-6.864793776554766
Wick,-6.869544113046558
Skarfelt,-6.871022096169522
SPIRIT,-6.875804111122843
Matt,-6.876188953104652
c0rb,-6.876977498635782
Jahnsin,-6.878869817383588
RubenN52,-6.880714879619738
raincheck,-6.8826912507400175
JollyShinigami,-6.88373059055382
Verdo,-6.884958508650698
Chambrine,-6.885276828948102
Jisu,-6.886416995352301
Mad Matt,-6.886662515377653
lewdelli,-6.889604917932784
Nothigh,-6.890772512764341
Xizz,-6.892287002065172
buttons,-6.893355849180791
Nite,-6.894125624779756
Goyf,-6.895248353861157
Knighty,-6.9014665873161585
Gamer McGamer,-6.905173044299202
The Town Cat,-6.906866513550882
Chappy,-6.908622852402348
klopson gracz,-6.9107149216831285
At0micPunk,-6.910822895954601
CloudDrago,-6.9126940286937195
Andrew C,-6.916546711180769
Track,-6.919252245982484
onionbless,-6.920547974063386
J-Mac,-6.921083504238979
Salsa Verde,-6.9227476650372886
Metal_Militia_,-6.923078991155023
HieZues,-6.924451019122276
Viewtiful Rose,-6.925371622271908
CORN,-6.92598191620711
Jayd,-6.927289541557897
Naory,-6.929282190187549
hyde,-6.930288690392094
Leek,-6.931206375638393
ZaXXoRR,-6.932169971311774
Ronin,-6.937982356826534
FatCop,-6.938133797008863
RickeP,-6.938265414170353
JoyDivision,-6.939071570335447
karai,-6.939276400297659
Noodles,-6.9400518516799155
clonk,-6.94191009937189
DwightBall,-6.94265109970479
XeroX,-6.942961542023601
Kicks,-6.943688004177522
ThyGoats,-6.946456844468001
xatudrip,-6.947954611437602
port,-6.952493419497699
prince cakebye,-6.95615030533512
Peero,-6.958948433004038
zfx#705,-6.95910766425523
Pengo,-6.959810908726894
CaptainQ,-6.960791989930749
Jeexy,-6.961271754360968
eSports Jr.,-6.961293932123513
Queasy Mac,-6.963909308184905
guffyluffybro,-6.9663242953726705
BugattiMaster420,-6.9681887684158035
voyce,-6.968376650448288
Alcapwned,-6.968804221051549
rawDrigo,-6.968895515910875
Kade-6,-6.969152606092602
Bouyer,-6.970608414305716
XBico,-6.970663258307847
Twinkle Toes,-6.971322858173545
MoFro,-6.972019133292075
mcdanks,-6.974535416240824
Syix,-6.975361517474655
Sui,-6.977249903806019
phrog,-6.979682168260907
Kwalle,-6.980259909674569
Captain Rockhopper,-6.980904403839029
DDHS,-6.982812615723919
NoNo,-6.983443809367395
Adam Duncan,-6.984893480811419
F@MC,-6.985259504681636
NachoMan,-6.986247514079274
TakaNe,-6.988402468878551
4S,-6.989135368556248
EL1TE,-6.993456313228652
HongKongDisco,-6.995000508934725
Nubbler,-6.9988006038194355
blitz,-7.002411218696459
Troollax,-7.002578788315573
Veggies,-7.008029787228714
coolguyjones,-7.0084311374194534
Syltapa,-7.009907521863777
dan,-7.010060422452644
Quan,-7.010354209822016
12YOweaboo,-7.011041165302138
WILLIAM,-7.011958142004201
MultishineFraud,-7.012934642253807
Afroman,-7.013210683670469
sandbag,-7.01468636672851
BELT,-7.018143366107887
win free ipod,-7.018306163861709
Staz,-7.020785508248196
Dlink,-7.020895272542035
shuu,-7.0218342885660245
Alps,-7.025265545849118
Sunny D,-7.026931981907834
Catch,-7.027002923423956
Vallarris,-7.029442293092094
LLzy,-7.030439840154481
YUNGSACHI,-7.031771342599593
Jimothy,-7.032422835773154
BennyTheGreat,-7.033009364543086
Luisfer,-7.034080744718793
Dwyane Wade,-7.034274117119791
MAGNETO,-7.035618420562572
FTL,-7.035903161654492
Thank,-7.036497294279707
Klaps,-7.040075887795653
Dumbreon,-7.040296549711789
Ashes,-7.041079540920709
Hellvetica,-7.042720419327242
Revilo2112,-7.043737054491729
Slyzir,-7.044125132213725
Persephone,-7.045165742215447
Noir,-7.0469720576291905
aeon,-7.048668208758047
Dubupolarbear,-7.051755839600693
noodle,-7.05329350969987
L'inso,-7.053766961179154
ElJeep,-7.055151332059191
gangster mikkel,-7.055201842419955
scarney,-7.056646273505596
bluezaft,-7.057408426589269
False,-7.060048794255709
Kumoko,-7.061033851069887
Landochat,-7.061487596564439
Biggie Cheese,-7.0614876236986355
beck,-7.066750776798221
Oldhead,-7.068317718688501
Sherpa,-7.069304914765153
NPC,-7.070879291177359
catelt,-7.0714819026673625
Falcon,-7.0723530000771415
Wheatley,-7.075795087010512
Gulag Manager,-7.078473428351942
Dust,-7.083528565055001
trix,-7.084947777177893
Cayde,-7.085026093050338
Fumanchu,-7.085069603299061
Slim,-7.0857341509097775
InfernoOmni,-7.0870273173865534
CubeCubeCubed,-7.09092352991016
SquidSnipe,-7.092124376720471
BT | Velma,-7.094317723663375
ZBopp,-7.094601461949507
Geld,-7.095158772339786
Toemass,-7.098280571176403
Teralac,-7.098365505445127
MeltSC,-7.098569879122473
Doud,-7.104400521905077
Salvo,-7.104878966138097
brushy cat,-7.1050871560787
wolfgang29812,-7.105253588627624
SDS,-7.105459878672723
ItsMints,-7.1062688955068785
Keykey,-7.110553044930924
CarlyRaeFan69,-7.11200241181661
MTM Lucy,-7.113176647716439
Buckets,-7.11767174913706
Golf,-7.118387192249081
Stodd,-7.118687461707594
*QuayeYT**,-7.119746025231943
freaky kiki,-7.12028293547896
Giga,-7.121371167835327
Bongwater,-7.123824748725308
Spenny,-7.12396840302933
Darker war,-7.12524013033452
Lizard,-7.125511134021379
dreamland,-7.125649638998305
Rudman0706,-7.12608200637638
mediocreatbest,-7.129966522951875
Donny P,-7.1300630652047925
HiFox,-7.131178033359117
Barringer_,-7.131441001371886
Deanozord,-7.133342384502645
BANANA,-7.1363400492253
skitty,-7.1402164125219905
dapjapes,-7.14055826076059
Nikita,-7.140570769488279
BadOwee,-7.141670024132587
BabyBlue,-7.142587251378062
DawnoftheBread,-7.147242608216815
Banana,-7.150944712226199
Jacobisafurry,-7.151954364463712
Yami,-7.153137393778245
Fegachini,-7.1534850039824045
Anikai,-7.15470785896938
Emprison,-7.157063407554324
nidyz,-7.160071037502551
JT3,-7.16144414742753
Valex001,-7.161723368800852
Buoy,-7.162692296162733
Swooty,-7.164571832562255
Captain Ahab,-7.164700596309286
Buhlahkay,-7.165437056468562
Dcm05,-7.166656645336126
Escargot,-7.1804367013848385
KissMyMax,-7.180524249531368
Wommz,-7.180544930330953
alec,-7.180952485579256
AdamBomb100,-7.18272523040933
Jaqworld,-7.183070534189613
Seen,-7.183609489652245
Hydr0nyx,-7.183987371779549
Alephsis,-7.186580706977998
magnolia,-7.192857422986879
maxsmo,-7.193301529349771
Hashtag,-7.193449196181293
Sparkbeat,-7.193756105442182
FalconLombardi,-7.194411831067793
Pete Weber,-7.19454555756624
Professor Peen,-7.196370693831312
PapaSquat,-7.1977398274547735
MemeTheory,-7.198980568278275
Astero,-7.200032303608269
HaknMango,-7.2056478348558
Pegagingka,-7.20580083584298
DBSammy,-7.210567601422072
LSDRhapsody,-7.211243835426068
adeliade,-7.219173454884828
Marfweasel,-7.220324178829605
Brogue,-7.220805453385756
Ob,-7.223942833045972
Luckypuff,-7.227014016565225
Noya,-7.227019393096778
Scarb,-7.235381967061874
NoxD,-7.238297003628581
Hexjo,-7.239263597427652
Mozzarella,-7.239758428411776
LMAN,-7.23975842841178
jon_kabro,-7.241105569554717
Jspags98,-7.243242882811112
Tendies,-7.244217650381843
slidewhistle444,-7.244404540116296
Guak,-7.247141528170958
Triune,-7.2498694429386745
dengus,-7.251609767445215
william1,-7.252607201891998
JoeyNoodles,-7.253769268868375
PiltoverPolice,-7.259955851228302
THW,-7.261125245858735
FayJ,-7.261858356726526
Turtle Hands,-7.261952418666747
ADKnight,-7.265135511185749
Neyon,-7.268197245516463
wewa,-7.272059191340557
longduckdong,-7.274318382651533
toby,-7.276006492556638
Beeps,-7.27831415739813
MaxJacks,-7.282690066610055
Bombchu,-7.283443845258857
Midi,-7.28614055533086
Dub,-7.287135037903653
K¢,-7.287581404699565
Marre,-7.287946217412269
Loost,-7.289048167406383
qmann,-7.289470918049007
Stus,-7.291968587906837
Doppler,-7.293874954289672
SidTheHaze,-7.296890894865777
xpuffgod42069x,-7.29828768221563
Slipkid,-7.298484951388602
Renos,-7.300659056958432
TyBo,-7.300758867747355
WhUt!?,-7.301284652142135
Ningo,-7.301429445664804
FunKa,-7.304151677686438
ray,-7.304730834429693
YNA,-7.306018034256073
PurPle,-7.306202187197016
Advent,-7.308561423282306
Splits,-7.308874998552425
__tilly,-7.310247960865747
CZIN,-7.311529332339967
Sigeli,-7.312252195405013
Darned Pedestrian,-7.313883404112945
Kagameme,-7.314823504553378
Zebra,-7.314890465760909
4est,-7.31718408864926
CassetteTape,-7.321069853920537
HexaGone,-7.321782944594838
Big Phone,-7.324036947279663
Crank,-7.324946504582752
slatt,-7.330576914082055
Fatalistic,-7.333624153324263
blinded,-7.334080171384862
BrickHouse,-7.336637163581267
Adil,-7.337465285354297
Supple Duck,-7.337612965692497
Banksy,-7.339018003232304
1ncredibr0,-7.33958855454039
SpiritGun,-7.341031700581851
mew,-7.341870972643127
DisturbedSP,-7.343801356665765
zinc,-7.344138279372108
Joe_Pa,-7.344292828000417
Sam W,-7.3443923595733365
tenaureo,-7.345339503176987
Peter Griffin,-7.3453559382182805
Bloo,-7.347012140342924
Soul Murdaa,-7.3489251402436135
Peter G,-7.349438532644035
Spinax,-7.349869579861306
Kahido,-7.35060298747642
CarrotDaddy,-7.351260762453528
Gjubas,-7.353338595658523
purpp,-7.353577953718004
Deff,-7.356107493821455
TheTr1Noob,-7.3590190277075145
Capo,-7.365802843954947
Crypt,-7.368347972471683
Kebabi,-7.371163392897067
JTrig,-7.375242638833578
Oga,-7.375540966455356
Gamer01,-7.3756149932910535
Grizz,-7.376682486390585
Wavy J,-7.383663922865746
Qualp,-7.385404420081807
Everest,-7.385900816663564
IDFWU,-7.385992842092762
BRNZ,-7.3861790241088805
jade,-7.386212861953466
Dracobat10,-7.386593250535487
downgrade falco,-7.389077292780639
BarkBrain,-7.390900071877328
Nexxyy,-7.392206703248134
Demon,-7.392597208176783
Colony,-7.392982154712312
Antigulp,-7.395353160888643
TC|Sky,-7.3964569246294865
Smegma Jones,-7.40049171086357
cupofwater,-7.406994565945027
Frenchy,-7.4079036829812654
Luat,-7.4155725368465095
Starsoldier,-7.416973456445358
JiMBo,-7.418503597367456
Wasp,-7.4203091153068605
Swee,-7.421334630554208
ECTO,-7.422847875619006
SoUl,-7.42332837812017
fishcrit,-7.423424087934301
PCM,-7.42466392624972
WZRD,-7.427018343737933
Trendsetter,-7.427018343737933
Panpatoes,-7.428156592916161
Jzhu,-7.431692782924736
Drizzly Bear,-7.432503983993943
Maudlin,-7.432592318356436
ROC4,-7.433413057513016
Fizzi,-7.4381142927941895
BIG truck,-7.439479649313011
CirnoEnjoyer,-7.444468661719032
Braydo,-7.444713362989236
thkyle,-7.445419678240994
Bonkaj,-7.447888310516358
Cuddles,-7.448609933935471
parm,-7.449415351887458
Baphy,-7.4503898224193446
EDH,-7.451565974491251
Vet,-7.452634865846464
RICE,-7.455218259882008
Andrayz,-7.455757354944853
kozie,-7.457038845721286
Winston,-7.457074064744109
ACFIX,-7.458617070144732
BOHTA,-7.4614059838704305
Burning,-7.473083596537877
GAT,-7.473446065871855
Pepis The Tender,-7.478260415051792
Dr. Steve,-7.478313956606251
MadMan,-7.479452431782204
populargenius,-7.487799758169813
IncorrigibleFire,-7.492225396567783
VLOLUN FLOW,-7.492337806374809
Podgers,-7.4924511763203885
love,-7.494882716378595
Teloop,-7.495628329593169
Ace10,-7.496688644889762
Hillsy,-7.499961450731835
GuYxD,-7.50148613058587
Frooty,-7.506078207628029
exx,-7.508866575856002
Moty,-7.509091533794651
asten,-7.509545444222769
SomethingAzn,-7.51971302594157
Kazido,-7.5203944615337015
Jungle Jim,-7.520972923775451
amoosebitmysister,-7.521241728456161
Reds,-7.52589261302256
Big Brother,-7.528069788208209
MacTheStampede,-7.5301099742939375
Drapery,-7.533984648138665
anon156,-7.535988658118893
Netonixen,-7.536326191505722
T-Dot,-7.5478657742978905
SamBreezy,-7.549580910911894
WBL00D,-7.550448667580239
Probanza,-7.550484560360881
AstroBlaze,-7.551425771622088
psyched,-7.553493992096593
Kaelth,-7.553850115242071
Bye3,-7.557390236640476
BynX,-7.55839678538745
Desrever,-7.561135542432753
Scagz,-7.56125996098125
BuriedDonut,-7.561906582523395
GoldenFinch,-7.563918626834818
scurvs,-7.565031126783875
Luciifero,-7.567197385493275
Joff,-7.568231188961427
titapha,-7.574562897485045
pie,-7.5756129495029345
Aegon25,-7.575947435573114
KAJO,-7.576054239354253
Kahl,-7.5769852772447726
SmashGuy,-7.580995005266208
Eve,-7.5809950052662085
Hipster,-7.581384328698821
pups,-7.584084661294282
skrimp,-7.586096471517579
tpwn,-7.587054347247816
Mariachi,-7.587809744194567
Vega,-7.5908965445181025
22 cabbages,-7.592888715451876
BFTone,-7.5950341209621435
Itchy Hippie,-7.595699922483909
VelocitOni,-7.60090583956373
Hénaff,-7.602668756046285
Whistle,-7.604710961029148
Gooseh,-7.605537801486357
CensoredChillBot,-7.606630178821853
Jbh,-7.606945616382384
JustinTime,-7.607558095656641
Shmegami Mayweather,-7.608513071983674
Bondallas,-7.6090927083173865
Sehef,-7.609447727522708
Chube,-7.610971901298758
DP,-7.611411759030072
Choices,-7.616259011613041
venomule,-7.616864669832522
LiL Ray,-7.621492813886377
player1hd,-7.622017730379182
Arcspeck,-7.622111054494311
Xazee,-7.622916106579235
Feral King,-7.623097817158863
branden,-7.624579993457596
SeanRojj,-7.627439659011255
augustus,-7.627495392825257
Steph,-7.627875087935848
knives,-7.634354121058452
Kronk,-7.63844172549727
MARTY MCGUY,-7.638709972033715
Odi,-7.6395177317986525
Phantasia,-7.639700580759568
spheals,-7.640616794580819
risotto,-7.640712197109134
Extenderrr,-7.643333713183772
Blux,-7.644275164473845
Zook,-7.644781925780844
TheGofficer,-7.645634353055325
MikeDev,-7.648722237647712
B-Dubs,-7.649159127277406
C-Noop,-7.650543002706274
Kurosaki93,-7.6520394620988474
Orchomenus,-7.65627487996779
Ohm,-7.656417253270962
NC Sam,-7.659969175994995
Battery,-7.662202852842313
"Dr. Jay, Bird M.D.",-7.663901924583288
zksx,-7.66519936844216
Impact01,-7.667635661254133
Fidget,-7.669346893434983
Conceit,-7.670193213595944
Diet,-7.670899487371774
TH3_F3NG,-7.673590297463534
OnlyFalcos,-7.673955992809125
Lorimere,-7.674118762619209
ThirstyCircle,-7.675636999874744
NoeLZ,-7.679260709019498
hewworeese,-7.683636812434463
Windje,-7.685772506135034
SHwang,-7.686419491303627
Preston,-7.687105080644926
Blue cheese,-7.688363928751528
Diinhoff,-7.689893072567401
Kumi,-7.690214176130468
dicc,-7.690278608151326
Stelios,-7.6906385327507705
Aphex,-7.693106951145858
Corbacama,-7.693379675336481
TinyfaceFN,-7.694321182166263
Neurodivergent,-7.696270443756804
Alarm,-7.699183036363598
ASL,-7.7000817134538595
T1T1,-7.7033100162466805
JoeyLR,-7.706398848415717
ClipClop,-7.707028180708344
Souup,-7.717497847969541
Fenrir_the_Great,-7.720635161873242
MWStage,-7.72339626206162
Bassp,-7.72392022083567
Keychain,-7.724843561541151
Savage,-7.7294850942775275
Maofever,-7.73098942948673
Kaimen,-7.734178050371222
Aminimouse,-7.7368253937854865
ChileanNative,-7.738053932053799
JollyMe,-7.740190122507792
night,-7.74085103840563
3kbaby,-7.741412295622639
Gentlefox,-7.741685259017566
Carso,-7.7440874321887465
Decade,-7.74445755529737
Syrup,-7.74674381160597
Karen,-7.750126063482174
StarCastler,-7.750612940838938
Vic,-7.7517829703078025
ilL_InTent,-7.752905329751222
kero,-7.752917725694591
Quank,-7.753274383129467
Ayetwoir,-7.753302234175191
Chalino,-7.755677857896941
Big shot 69,-7.7561470123966565
Luce,-7.756581887080861
serth,-7.757516598838672
KyleYoungDio,-7.75836547942545
Tommi,-7.759249123426557
Raphfal,-7.761187636814953
Caillou,-7.7629760091912425
Xilnab,-7.763925047972624
Cheese,-7.765850329461721
GKrunk,-7.768408726437339
MoltenIce,-7.769179693801063
Silty,-7.770604873193377
eddyword,-7.772259998258296
Goobo,-7.7743161356409045
Ruin,-7.775405423333062
femboyfidel,-7.777084015588497
CaptainChase,-7.7774776891987605
creamcheese,-7.7781657460985505
Niklt,-7.781050197367226
Schnitzel,-7.781244943386323
cartier,-7.787692881064888
Cee,-7.790111294448746
Eeje,-7.791643916244619
MASL,-7.793537454496473
Karpov,-7.794688386411715
Namazzip,-7.795008757680807
tamahagene,-7.796053905582542
King Potato,-7.80259837967801
BANGBANG,-7.803918477450857
plain_ass_dave,-7.8054770296183555
GLHF<3,-7.808276284746094
Wesker,-7.8084899226359035
Cheminot,-7.810096826092856
Gilladude,-7.815524793906713
Cen$,-7.816372734873799
Hulu Has Live eSports,-7.817050847962722
Raj,-7.817685238504302
Jorwill,-7.8208522645708705
Saika,-7.823837572282442
Streetsy,-7.82444032312914
Scal,-7.827480490743966
TomGuy,-7.828383760905754
Jorin,-7.832491716762424
Anjel,-7.83522147197695
Plue,-7.837618508906099
Insightful,-7.837775701370022
Puyopuff,-7.838173722196603
Balanced,-7.839884999659398
Manny2bukakke,-7.839931366187944
Keto,-7.844591963390646
bradday0429,-7.847268714012745
Xyraic,-7.847648803201926
cyph,-7.8492303214676395
Aneemoney,-7.855530710243269
Roachoids,-7.856872757930194
nozh,-7.862951579341293
Panda β,-7.865068343141839
myk0,-7.867046137791929
dacfao,-7.882422124634481
Natendo,-7.88299844694061
cax,-7.8850954517751575
Uncle Bunga,-7.886484412079486
Studz,-7.891389396356118
Tsulz,-7.895015449335183
PrinceJ,-7.895743526295952
Darth Ziggler,-7.896053800867541
Eph,-7.901077874229396
Twizzy,-7.901293787410381
Ted Greene,-7.902763961106504
gaming gamer23,-7.902970974038688
Not A Squirrel,-7.906607290327086
HgFin,-7.907514658340467
v0yd,-7.912422460711295
Flowchart776,-7.912422460711295
meek fighter,-7.912894093061035
AM,-7.912932335147952
Dork,-7.913131038134688
Tash,-7.913227495914089
Saltzy,-7.9134557622657
Lasure,-7.913645705197652
Kay3,-7.914640774298427
Length Plank,-7.9157081386208255
Rewben2,-7.916409000333086
Cmaddz,-7.920188190625653
chekin,-7.924208241618874
Taiga_knee,-7.926801002855262
UnEthica,-7.927725205699368
Tygon,-7.928572848407852
ACAB,-7.9286428303566545
Mr. Gamer,-7.929480789369053
J-WASH,-7.931663572769027
Dark Horse,-7.932711944529166
Momorinn,-7.93392939457166
parmesean,-7.9357706528822325
RainDance_FM,-7.937475073552967
petetheptalypus,-7.940417893685914
Crowbat,-7.941892966542003
Rye Bread,-7.942791615072556
Acrophobic,-7.944126432732546
Namu,-7.944239158780384
Rizzy,-7.946333314804596
CuppaBro,-7.9474329525611225
Mr. BiZ,-7.947852344823804
GREED,-7.948414138781444
Cagnar,-7.9484378395587765
OsakaRain,-7.951952870637116
BAPPLE,-7.9531711195275285
Soulster,-7.953450031226957
Lesofy,-7.9541979535518905
Jimmy_wack,-7.954522963036684
Double H,-7.95478029571788
Alesanafan96,-7.956465342801389
Mova,-7.960313203868772
sudo,-7.965179175966683
Diantre,-7.9708296092636655
Prey,-7.972796347880688
Murakumo,-7.973177920132774
Daxelfrax,-7.973478223644622
BushyMushy,-7.979264301450311
Addy,-7.982321817943368
EpikHllo,-7.982484572609079
Rex,-7.982534603648197
Tipu,-7.985077300669212
Squilliam,-7.9863038293009225
Deku Princess,-7.988779531154641
Nanashi,-7.9906662338726235
Lickney,-7.991056762876026
Tundra,-7.991636453118737
Hybergon,-7.991842750162568
Warrior,-7.994801773432441
GThree,-7.996025849733325
spook,-7.99605832221177
Derkuza,-7.99631488431138
Unwasted,-7.996791550051004
Sateshi,-7.996900668803166
one,-7.99775300157426
Exacide,-7.997912646886928
Spumoni,-7.998158572432036
Balakay,-8.000730512342988
Railz,-8.003970632493214
Kathrarg,-8.00507630933648
kiwyle,-8.006517602688744
Shchoo,-8.006561899312704
Shadowfxa,-8.010431498720799
lil_profit,-8.018358081741948
Pussinboots,-8.019834185018624
Joseki,-8.02315022983102
Atomichoc,-8.025927117337172
Fleet,-8.029953868841089
El Etos,-8.032409673591701
Yuxin,-8.032431825224071
Meadus,-8.036432487607978
Kairos,-8.038721132709092
Noah,-8.040262436349792
Kirk,-8.040873766876654
Dan_Gogh,-8.04159538728251
Zeles,-8.041648121444814
David,-8.042023825261957
DirtyKornDogg,-8.042048026225107
mARry,-8.043658481573168
Brog,-8.046505068596632
ninjamuffin,-8.05044288338841
DatBoi,-8.052324514625932
wulfsheim,-8.057975170909707
PizzaPie,-8.059216263930884
Snails,-8.063767054554841
ShakeDrizzle,-8.06511693446685
Mugman,-8.06525567437646
Labe,-8.067188335864369
TauntSpammer,-8.069439620017288
VeK,-8.069578425410954
BuyHighSellLow,-8.069913326339135
Synroc,-8.075313974490797
DShad,-8.076653362392317
Shaidyn,-8.076911178529471
Cuno,-8.077452906160042
Itss Pizza,-8.07780756316633
lily_rose,-8.077891975639702
Soy,-8.078337928383293
Babe Gungley,-8.081356809629973
BansheeB00,-8.085123046489574
iStock,-8.087923036346918
Shintei,-8.089717305564687
Mlogo,-8.095245595714076
Pants,-8.09712415532982
VacheMax,-8.097324388370557
hotmale69420,-8.098784918746674
Bent0,-8.105320480319593
White_Rabbit,-8.105582062275378
Tripp,-8.10608084523407
hyi_,-8.106344601182263
Crispy,-8.106937251757815
carmo,-8.109451170001412
wasd,-8.110290199760117
CSharp__,-8.111734142217077
bgge,-8.113119504080853
key$,-8.113215109333957
MC NICE,-8.11432285668014
Wizard,-8.115625438367825
Wvan,-8.117463642179068
watchthethrone,-8.120489578570858
Ghosthetoast,-8.121308223284998
Poskii,-8.121427516471384
Octogecko,-8.122920282101997
RingoWorld,-8.123191788820014
lex,-8.1278057542522
FORGY,-8.128659983656249
Debit,-8.129420794956877
KillMePlease,-8.132030148237881
0xspig,-8.132825931602747
Genesis,-8.134650954747412
w00j__,-8.136777279859835
WhoIsU,-8.138289416222126
Mog Knight,-8.142273351828381
Leftraru80,-8.143052930496182
Atlas,-8.144124067617973
Wizery,-8.148259501538604
Renegona,-8.151145072351838
Buck,-8.154801387871625
Duffy,-8.159232111859154
Chuba,-8.160490439949585
bagoferret,-8.160768161011957
Mr. Shime,-8.161262556575217
StrawHat,-8.163763529015643
Qrypt,-8.164714463224167
Zam,-8.166305288087372
Gingeh,-8.170157603213138
P^2,-8.17044202656571
JJ Slider,-8.176939169291868
Nomad,-8.177283966986021
Albino,-8.177927535609713
FroBro,-8.179742238982568
marm,-8.18024747033765
Father John Fist Me,-8.184531934783463
daddyd,-8.186420071728174
The tactician,-8.186618668096205
Torp,-8.186906638855765
Rattus,-8.192289796756327
iDiesel,-8.19477067295784
cumberland92,-8.19906727440659
GG93,-8.20208423903878
Bonerman's Friend,-8.203337612671588
Couch,-8.205159579391541
Chipp Xanax,-8.208565861103654
sn00ze,-8.208819033650933
Mage,-8.210193617086315
BEECH,-8.213983701943237
Ocracat18,-8.215832808258947
shon,-8.215893058853649
Hi C,-8.217382628905753
Bug Thief,-8.221016066689872
Schwiebs,-8.224416161775183
Lolo,-8.2263047100775
Twin,-8.22888617420287
Jc_Chill,-8.229522320210812
Spider-Man Jams,-8.230052848825082
GnG,-8.230344820487385
Bulbnut,-8.235710604194248
AfroSakurai,-8.240028730187888
KelvinMaker,-8.241039624202433
NJzFinest,-8.24359753113011
Mapo,-8.244221900441053
Feeks,-8.245374322009143
Kanta_Htk,-8.245728138383306
aloe,-8.246600585853805
Nissan :),-8.251876888768566
TvWorld,-8.252279385897559
lil gamestop booty,-8.252600290714101
Talamanca,-8.254106944091872
GRZERO,-8.256354795904775
Zoulis,-8.258645250238072
SHI-NO,-8.258750601055043
ChanceTime,-8.260013831414895
Paisley James,-8.261282523639377
KILLERQUEEN,-8.264056698005911
Ness,-8.269097196491693
g0ingss,-8.27147294209434
Mr.Newport,-8.274594360506144
Abaddun,-8.275615602465095
dani,-8.27607636295458
Apollo Justice,-8.27851798996629
U4iK,-8.278894317576643
Toxicmonkeydude,-8.27911896588227
CaptMorgan,-8.280828531946705
Skootsie,-8.282729768224844
Dread,-8.282733948391504
fayko,-8.284436826824843
P9,-8.284659808260983
Charlatan,-8.284989252426538
slacks,-8.286513487896169
Branzino,-8.286601685710046
archandrogyne,-8.287906805322459
NSD,-8.288265417560435
TSURU,-8.301180087028154
AgileSnack,-8.303000578702825
Techlord,-8.303028398832886
NotMattG,-8.308967275192252
Plex,-8.309086602459455
Horsey Chobunso,-8.315525104298358
Sinage,-8.316790226252591
CarteLTheSavage,-8.318524382843027
hi,-8.32096054213973
bleach,-8.321233626402693
Mercury,-8.323283267261349
Lovely_Doe,-8.324213090964832
Yankee,-8.32501074635618
Zvara,-8.329264680314697
JeeJ,-8.331879716480767
Gohal,-8.333500023347955
Kouta,-8.335604710666965
cucu,-8.337752015912683
Zidous,-8.33793564659162
Mio,-8.338867577905024
Total Goner,-8.341735900999996
Gameliking,-8.343416225333433
adron11,-8.345743591585242
duqtape,-8.355637438760017
Koka,-8.35636760409788
Squidney,-8.357301035970965
sicko,-8.359611378967976
Toadmountain,-8.359660779090953
business as usual,-8.361458177084062
Spickles,-8.361471026735183
Yhoomeh,-8.363587295027806
Linkka,-8.364986397251869
shaggy,-8.366895702630288
River,-8.372605731440052
splishsplash,-8.373295949313912
ZasteR,-8.373527130995015
Gozza,-8.373873549373414
Jangu,-8.375756371254884
Sos,-8.379765817199786
d8iopo,-8.380220989010835
jimbohfx,-8.382816404117813
BeRad,-8.385819493526169
poundcayx,-8.386058505969128
technospider,-8.386801517202695
SPIRE_FAN,-8.38697011763838
FalcoEuropeo,-8.389254494657255
Bozzie,-8.391289552772518
Coolguy.com,-8.393218743943642
Space Boy,-8.395856711986973
Sinalco,-8.40351389194174
Junebug,-8.405208322118549
Wizzrod Lover 420,-8.405820267930377
ArmorEngine,-8.408808656839252
LazyyySloth,-8.413656635792861
Fihso,-8.415478114794878
StankOfLove,-8.416305573369081
Fruity,-8.418883988356129
milyo,-8.419540751293333
BigRog87,-8.423604330075783
Day,-8.424302290402146
Hoov,-8.426479367480713
Tension9,-8.430227360454307
SHABANG,-8.435727376383456
Wynasks,-8.43896111048003
Guara,-8.444254073424855
JihadJim,-8.445949255712726
SFAT#0,-8.447273895708138
Phoenix3396,-8.44764225710204
Jonar,-8.4546592971232
